year,month,day,rad,tx,tn,p,Site,Date
1973,1,26,4.78,9.843,-2.414,0,Indiana,1973-01-26
1973,1,27,7.34,9.783,0.606,0,Indiana,1973-01-27
1973,1,28,2.28,6.294,-3.595,9.24240350718719,Indiana,1973-01-28
1973,1,29,10.58,-2.485,-6.856,0,Indiana,1973-01-29
1973,1,30,12.31,1.046,-8.761,0,Indiana,1973-01-30
1973,1,31,6.05,5.335,-4.024,0,Indiana,1973-01-31
1973,2,1,2.32,9.933,4.523,6.6893982072429,Indiana,1973-02-01
1973,2,2,2.62,10.665,4.368,7.82880726592339,Indiana,1973-02-02
1973,2,3,12.66,6.205,-2.045,1.20686306036077,Indiana,1973-02-03
1973,2,4,12.19,11.615,-0.638,0,Indiana,1973-02-04
1973,2,5,10.98,11.917,0.745,0,Indiana,1973-02-05
1973,2,6,5.81,8.008,2.241,0,Indiana,1973-02-06
1973,2,7,3.4,4.189,-1.051,1.85925960539635,Indiana,1973-02-07
1973,2,8,10.86,-0.065,-7.974,2.00664778014925,Indiana,1973-02-08
1973,2,9,14.5,-3.103,-12.282,0,Indiana,1973-02-09
1973,2,10,9.84,-1.417,-10.671,0,Indiana,1973-02-10
1973,2,11,14.11,0.248,-9.681,0,Indiana,1973-02-11
1973,2,12,14.65,5.197,-7.637,0,Indiana,1973-02-12
1973,2,13,4.14,3.646,-3.179,1.21109783646034,Indiana,1973-02-13
1973,2,14,1.64,3.353,0.926,2.42597601379657,Indiana,1973-02-14
1973,2,15,7.33,2.192,-6.392,3.82308377243135,Indiana,1973-02-15
1973,2,16,9.8,-7.288,-13.221,0,Indiana,1973-02-16
1973,2,17,15.65,-3.67,-13.652,0,Indiana,1973-02-17
1973,2,18,12.6,2.384,-6.636,0,Indiana,1973-02-18
1973,2,19,12.15,6.309,-2.564,0,Indiana,1973-02-19
1973,2,20,9.24,3.533,0.276,1.72289499003497,Indiana,1973-02-20
1973,2,21,12.27,0.646,-2.97,0,Indiana,1973-02-21
1973,2,22,12.84,6.463,-7.512,0,Indiana,1973-02-22
1973,2,23,10.79,4.259,-2.756,0,Indiana,1973-02-23
1973,2,24,16.18,8.862,-4.725,0,Indiana,1973-02-24
1973,2,25,12.45,12.767,0.178,0,Indiana,1973-02-25
1973,2,26,3.58,8.569,-1.451,0,Indiana,1973-02-26
1973,2,27,14.16,4.819,-3.242,0,Indiana,1973-02-27
1973,2,28,16.51,8.972,-5.046,0,Indiana,1973-02-28
1973,3,1,12.95,12.579,0.875,0,Indiana,1973-03-01
1973,3,2,7.46,13.161,5.294,1.20046722742018,Indiana,1973-03-02
1973,3,3,4.03,13.538,8.642,3.2909155543166,Indiana,1973-03-03
1973,3,4,4.23,12.336,7.259,0,Indiana,1973-03-04
1973,3,5,7.91,14.825,7.741,13.1201177834441,Indiana,1973-03-05
1973,3,6,14.7,20.903,4.752,0,Indiana,1973-03-06
1973,3,7,14.69,18.849,11.296,15.3624117373852,Indiana,1973-03-07
1973,3,8,18.35,16.485,3.324,0,Indiana,1973-03-08
1973,3,9,3.51,11.897,3.579,11.729071321497,Indiana,1973-03-09
1973,3,10,6.14,19.588,7.969,4.86386936546523,Indiana,1973-03-10
1973,3,11,7.48,18.52,13.725,34.9966919753797,Indiana,1973-03-11
1973,3,12,9.59,12.846,6.656,0,Indiana,1973-03-12
1973,3,13,14.09,16.661,3.805,0,Indiana,1973-03-13
1973,3,14,11,20.689,13.81,4.64763045300742,Indiana,1973-03-14
1973,3,15,18.34,18.506,13.643,0,Indiana,1973-03-15
1973,3,16,8.58,13.799,6.267,3.18884253499618,Indiana,1973-03-16
1973,3,17,10.42,6.9,-1.427,23.4969324103531,Indiana,1973-03-17
1973,3,18,21.93,2.425,-6.107,0,Indiana,1973-03-18
1973,3,19,20.32,6.278,-8.236,0,Indiana,1973-03-19
1973,3,20,17.45,6.728,-1.083,0,Indiana,1973-03-20
1973,3,21,21.49,6.439,-4.454,0,Indiana,1973-03-21
1973,3,22,21.66,9.236,-5.045,0,Indiana,1973-03-22
1973,3,23,19.41,11.184,-2.113,0,Indiana,1973-03-23
1973,3,24,18.44,16.46,2.313,0,Indiana,1973-03-24
1973,3,25,3.24,13.371,6.918,21.0655510424544,Indiana,1973-03-25
1973,3,26,14.14,15.538,6.223,2.09468603122787,Indiana,1973-03-26
1973,3,27,22.52,14.637,-0.375,0,Indiana,1973-03-27
1973,3,28,9.79,14.382,4.033,2.21339464184211,Indiana,1973-03-28
1973,3,29,11.23,15.963,7.609,18.8994139431884,Indiana,1973-03-29
1973,3,30,13.49,14.38,6.842,0,Indiana,1973-03-30
1973,3,31,4.93,14.848,7.745,10.1127508370382,Indiana,1973-03-31
1973,4,1,15.25,15.034,7.481,6.45524210750636,Indiana,1973-04-01
1973,4,2,4.99,11.042,6.115,2.78058648109436,Indiana,1973-04-02
1973,4,3,5.68,8.917,4.726,0,Indiana,1973-04-03
1973,4,4,8.77,7.847,1.863,3.18326624847032,Indiana,1973-04-04
1973,4,5,14.27,11.719,1.278,0,Indiana,1973-04-05
1973,4,6,24.1,17.964,5.113,0,Indiana,1973-04-06
1973,4,7,13.95,16.552,5.984,0,Indiana,1973-04-07
1973,4,8,19.9,14.015,3.717,2.07058297257845,Indiana,1973-04-08
1973,4,9,9.55,12.317,4.85,14.4314944743087,Indiana,1973-04-09
1973,4,10,15.39,5.382,-1.275,2.26813395414638,Indiana,1973-04-10
1973,4,11,21.44,7.936,-4.272,0,Indiana,1973-04-11
1973,4,12,17.5,7.908,1.043,7.72139728064758,Indiana,1973-04-12
1973,4,13,25.68,8.137,-3.505,0,Indiana,1973-04-13
1973,4,14,25.75,13.136,-1.866,0,Indiana,1973-04-14
1973,4,15,18.4,20.271,5.174,0,Indiana,1973-04-15
1973,4,16,9.21,18.95,13.818,12.8881424665401,Indiana,1973-04-16
1973,4,17,18.28,17.473,-0.448,0,Indiana,1973-04-17
1973,4,18,10.89,19.016,10.785,7.2380989789167,Indiana,1973-04-18
1973,4,19,10.66,22.468,14.037,3.19434404366348,Indiana,1973-04-19
1973,4,20,12.81,24.094,17.482,1.01900398726684,Indiana,1973-04-20
1973,4,21,8.54,22.176,18.36,5.72903752316734,Indiana,1973-04-21
1973,4,22,13.88,20.518,16.861,17.4008919342441,Indiana,1973-04-22
1973,4,23,18.24,20.458,10.216,0,Indiana,1973-04-23
1973,4,24,25.26,18.404,6.744,0,Indiana,1973-04-24
1973,4,25,20.66,16.329,7.918,0,Indiana,1973-04-25
1973,4,26,20.8,16.143,5.295,0,Indiana,1973-04-26
1973,4,27,19.57,13.102,8.084,0,Indiana,1973-04-27
1973,4,28,26.98,13.676,1.765,0,Indiana,1973-04-28
1973,4,29,22.11,20.899,3.591,0,Indiana,1973-04-29
1973,4,30,16.18,22.083,11.699,17.6184058188369,Indiana,1973-04-30
1973,5,1,10.87,21.367,16.699,1.76697856023722,Indiana,1973-05-01
1973,5,2,15.38,19.592,12.898,5.14261126511428,Indiana,1973-05-02
1973,5,3,19.2,14.159,6.588,0,Indiana,1973-05-03
1973,5,4,28.62,15.068,3.396,0,Indiana,1973-05-04
1973,5,5,27.1,16.331,0.991,0,Indiana,1973-05-05
1973,5,6,8.82,15.972,9.506,0,Indiana,1973-05-06
1973,5,7,3.96,15.262,13.538,16.1721289157981,Indiana,1973-05-07
1973,5,8,17.2,20.612,14.587,10.2849632963853,Indiana,1973-05-08
1973,5,9,23.98,24.999,11.355,0,Indiana,1973-05-09
1973,5,10,22.88,23.051,12.836,1.03484094148598,Indiana,1973-05-10
1973,5,11,25.34,20.209,11.182,0,Indiana,1973-05-11
1973,5,12,21.25,16.64,9.089,1.23039464599017,Indiana,1973-05-12
1973,5,13,12.37,13.324,8.491,0,Indiana,1973-05-13
1973,5,14,22.93,13.897,4.218,3.28758358955383,Indiana,1973-05-14
1973,5,15,28.57,15.733,1.226,0,Indiana,1973-05-15
1973,5,16,18.71,17.64,8.166,1.25724077224731,Indiana,1973-05-16
1973,5,17,23.67,14.605,1.223,0,Indiana,1973-05-17
1973,5,18,18.96,17.862,4.524,0,Indiana,1973-05-18
1973,5,19,17.19,19.953,11.102,18.6312679086313,Indiana,1973-05-19
1973,5,20,23.35,20.303,8.387,0,Indiana,1973-05-20
1973,5,21,23.43,22.997,7.912,0,Indiana,1973-05-21
1973,5,22,17.48,23.901,15.073,5.16894629254239,Indiana,1973-05-22
1973,5,23,11.22,22.312,16.326,8.48837294535087,Indiana,1973-05-23
1973,5,24,25.54,22.759,13.968,0,Indiana,1973-05-24
1973,5,25,24.22,22.881,15.1,2.53923833366798,Indiana,1973-05-25
1973,5,26,26.68,22.605,9.167,0,Indiana,1973-05-26
1973,5,27,7.56,20.915,15.954,27.8267949814222,Indiana,1973-05-27
1973,5,28,12.59,20.393,13.046,10.0405514236286,Indiana,1973-05-28
1973,5,29,12.91,18.705,12.433,11.5102986314355,Indiana,1973-05-29
1973,5,30,11.06,15.771,9.812,8.06005597104331,Indiana,1973-05-30
1973,5,31,27.76,22.642,8.47,0,Indiana,1973-05-31
1973,6,1,26.7,24.97,12.384,0,Indiana,1973-06-01
1973,6,2,27.47,26.671,12.857,0,Indiana,1973-06-02
1973,6,3,22.84,28.291,19.372,9.94794666758025,Indiana,1973-06-03
1973,6,4,17.79,26.671,19.34,5.65312802791595,Indiana,1973-06-04
1973,6,5,11.46,24.894,19.516,31.3466382856973,Indiana,1973-06-05
1973,6,6,21.93,24.519,16.784,3.25796000487344,Indiana,1973-06-06
1973,6,7,29.02,25.95,13.815,0,Indiana,1973-06-07
1973,6,8,29.51,27.475,16.404,0,Indiana,1973-06-08
1973,6,9,26.87,29.014,18.56,0,Indiana,1973-06-09
1973,6,10,29.12,29.608,19.533,0,Indiana,1973-06-10
1973,6,11,26.11,29.975,20.53,0,Indiana,1973-06-11
1973,6,12,25.1,29.613,21.044,2.67900526512221,Indiana,1973-06-12
1973,6,13,28.51,25.693,16.809,0,Indiana,1973-06-13
1973,6,14,30.37,26.434,13.983,0,Indiana,1973-06-14
1973,6,15,14.59,25.835,18.17,3.64332493614938,Indiana,1973-06-15
1973,6,16,24.32,30.838,21.297,1.30009651184082,Indiana,1973-06-16
1973,6,17,16.45,29.743,20.199,5.26900887484771,Indiana,1973-06-17
1973,6,18,29.81,28.822,15.875,0,Indiana,1973-06-18
1973,6,19,15.23,27.15,21.261,7.92632576110464,Indiana,1973-06-19
1973,6,20,27.31,26.219,19.599,3.77636483290189,Indiana,1973-06-20
1973,6,21,25.37,25.288,15.519,0,Indiana,1973-06-21
1973,6,22,22.02,23.788,15.253,0,Indiana,1973-06-22
1973,6,23,26.63,26.043,13.583,0,Indiana,1973-06-23
1973,6,24,25.46,26.076,17.902,0,Indiana,1973-06-24
1973,6,25,26.69,29.335,14.828,0,Indiana,1973-06-25
1973,6,26,14.68,27.99,22.499,0,Indiana,1973-06-26
1973,6,27,16.45,25.476,18.617,47.8429598173626,Indiana,1973-06-27
1973,6,28,17.83,21.094,17.426,7.64535367488861,Indiana,1973-06-28
1973,6,29,22.44,22.473,13.845,0,Indiana,1973-06-29
1973,6,30,23.33,24.528,13.593,0,Indiana,1973-06-30
1973,7,1,24.78,28.151,15.947,0,Indiana,1973-07-01
1973,7,2,24.59,30.617,21.127,6.17792010319818,Indiana,1973-07-02
1973,7,3,19.3,30.288,20.609,2.67574070539922,Indiana,1973-07-03
1973,7,4,15.84,25.785,21.832,5.3584882305131,Indiana,1973-07-04
1973,7,5,25.79,26.914,15.867,0,Indiana,1973-07-05
1973,7,6,28.53,28.43,16.334,0,Indiana,1973-07-06
1973,7,7,27.99,29.47,17.664,0,Indiana,1973-07-07
1973,7,8,28.51,30.729,18.59,0,Indiana,1973-07-08
1973,7,9,26.26,31.687,20.057,0,Indiana,1973-07-09
1973,7,10,24.08,29.701,21.78,0,Indiana,1973-07-10
1973,7,11,29.6,25.473,16.735,0,Indiana,1973-07-11
1973,7,12,28.94,27.582,13.038,0,Indiana,1973-07-12
1973,7,13,28.94,31.09,20.048,0,Indiana,1973-07-13
1973,7,14,23.97,28.913,20.595,0,Indiana,1973-07-14
1973,7,15,21.23,25.635,17.322,0,Indiana,1973-07-15
1973,7,16,27.01,26.583,15.128,0,Indiana,1973-07-16
1973,7,17,26.74,28.43,15.875,0,Indiana,1973-07-17
1973,7,18,20.55,28.68,18.519,0,Indiana,1973-07-18
1973,7,19,21.05,30.129,20.463,0,Indiana,1973-07-19
1973,7,20,11.61,28.998,21.655,29.3702641658911,Indiana,1973-07-20
1973,7,21,5.3,24.639,20.148,39.1833335161209,Indiana,1973-07-21
1973,7,22,10.75,25.973,20.248,3.00194244755403,Indiana,1973-07-22
1973,7,23,17.91,29.115,20.26,0,Indiana,1973-07-23
1973,7,24,20.44,28.909,21.703,7.6354635659186,Indiana,1973-07-24
1973,7,25,21.07,30.042,21.944,5.69952745951241,Indiana,1973-07-25
1973,7,26,21.26,27.246,21.766,2.40428828692529,Indiana,1973-07-26
1973,7,27,26,28.138,19.738,0,Indiana,1973-07-27
1973,7,28,20.44,25.563,19.173,0,Indiana,1973-07-28
1973,7,29,24.15,25.636,13.823,0,Indiana,1973-07-29
1973,7,30,18.01,27.811,19.117,11.5275020444869,Indiana,1973-07-30
1973,7,31,13.88,25.154,20.062,26.802010039205,Indiana,1973-07-31
1973,8,1,18.69,22.288,16.958,0,Indiana,1973-08-01
1973,8,2,17.47,22.913,15.227,1.04558765877982,Indiana,1973-08-02
1973,8,3,21.13,23.624,15.016,1.07312086146294,Indiana,1973-08-03
1973,8,4,25.9,26.015,15.784,0,Indiana,1973-08-04
1973,8,5,22.25,26.761,17.435,0,Indiana,1973-08-05
1973,8,6,22.78,27.529,17.61,0,Indiana,1973-08-06
1973,8,7,23.16,28.375,17.943,0,Indiana,1973-08-07
1973,8,8,23.21,30.475,22.256,0,Indiana,1973-08-08
1973,8,9,17.13,28.877,23.077,15.4688745737026,Indiana,1973-08-09
1973,8,10,23.06,27.033,20.727,2.23819540599379,Indiana,1973-08-10
1973,8,11,18.1,28.587,19.3,21.8597888946306,Indiana,1973-08-11
1973,8,12,19.48,26.998,20.29,1.3307213782241,Indiana,1973-08-12
1973,8,13,25.85,26.835,16.001,0,Indiana,1973-08-13
1973,8,14,14.63,25.19,19.008,11.7423133477814,Indiana,1973-08-14
1973,8,15,21.48,25.755,17.506,0,Indiana,1973-08-15
1973,8,16,21.33,25.923,16.663,0,Indiana,1973-08-16
1973,8,17,22.69,27.209,15.887,0,Indiana,1973-08-17
1973,8,18,23.23,28.01,18.467,0,Indiana,1973-08-18
1973,8,19,20.5,28.84,19.565,0,Indiana,1973-08-19
1973,8,20,22.78,26.85,21.743,4.8968292410656,Indiana,1973-08-20
1973,8,21,24.15,23.105,15.079,0,Indiana,1973-08-21
1973,8,22,23.71,21.991,13.787,0,Indiana,1973-08-22
1973,8,23,18.56,24.007,13.009,0,Indiana,1973-08-23
1973,8,24,9.83,24.372,17.448,11.8490546941707,Indiana,1973-08-24
1973,8,25,17.16,29.332,19.929,0,Indiana,1973-08-25
1973,8,26,23.19,32.088,21.817,0,Indiana,1973-08-26
1973,8,27,20.21,32.244,23.386,0,Indiana,1973-08-27
1973,8,28,22.29,31.236,22.353,0,Indiana,1973-08-28
1973,8,29,21.11,31.038,20.143,0,Indiana,1973-08-29
1973,8,30,13.57,28.734,21.983,16.3281798361936,Indiana,1973-08-30
1973,8,31,20.93,30.073,21.594,0,Indiana,1973-08-31
1973,9,1,20.18,29.985,22.149,0,Indiana,1973-09-01
1973,9,2,21.02,30.512,21.368,0,Indiana,1973-09-02
1973,9,3,20.25,30.196,21.106,0,Indiana,1973-09-03
1973,9,4,18.72,29.419,20.651,0,Indiana,1973-09-04
1973,9,5,16.17,27.545,20.433,0,Indiana,1973-09-05
1973,9,6,19.15,24.828,16.373,0,Indiana,1973-09-06
1973,9,7,22.01,23.937,11.239,0,Indiana,1973-09-07
1973,9,8,6.57,21.737,15.258,7.97364280816737,Indiana,1973-09-08
1973,9,9,6.66,19.625,17.019,2.4333149194149,Indiana,1973-09-09
1973,9,10,21.2,23.618,12.144,0,Indiana,1973-09-10
1973,9,11,18.84,24.702,16.018,0,Indiana,1973-09-11
1973,9,12,19.28,21.523,10.749,0,Indiana,1973-09-12
1973,9,13,17.67,24.56,13.006,0,Indiana,1973-09-13
1973,9,14,18.9,24.237,14.361,12.2903853654179,Indiana,1973-09-14
1973,9,15,20.07,23.144,12.004,0,Indiana,1973-09-15
1973,9,16,5.89,19.463,12.68,0,Indiana,1973-09-16
1973,9,17,8.08,19.756,13.975,6.40651583660201,Indiana,1973-09-17
1973,9,18,13.19,16.351,8.714,0,Indiana,1973-09-18
1973,9,19,17.23,18.897,9.7,0,Indiana,1973-09-19
1973,9,20,11.73,18.177,12.773,0,Indiana,1973-09-20
1973,9,21,12.03,23.824,10.987,0,Indiana,1973-09-21
1973,9,22,6.22,23.186,20.151,4.84086801310468,Indiana,1973-09-22
1973,9,23,15.53,24.278,10.581,0,Indiana,1973-09-23
1973,9,24,15.5,27.405,14.188,0,Indiana,1973-09-24
1973,9,25,13.17,27.686,20.135,3.970108811302,Indiana,1973-09-25
1973,9,26,16.81,28.003,19.684,7.1746587736925,Indiana,1973-09-26
1973,9,27,11.08,27.003,18.823,0,Indiana,1973-09-27
1973,9,28,12.42,27.345,19.593,5.12004792682319,Indiana,1973-09-28
1973,9,29,5.14,22.819,20.529,17.4078475590704,Indiana,1973-09-29
1973,9,30,10.8,23.687,16.316,0,Indiana,1973-09-30
1973,10,1,7.01,22.776,15.657,4.69721821161784,Indiana,1973-10-01
1973,10,2,13.25,21.474,15.576,8.4752610004557,Indiana,1973-10-02
1973,10,3,10.16,23.759,12.249,1.0959804058075,Indiana,1973-10-03
1973,10,4,3.37,21.658,17.517,4.15928959836265,Indiana,1973-10-04
1973,10,5,17.52,18.351,9.216,0,Indiana,1973-10-05
1973,10,6,14.01,19.353,8.353,0,Indiana,1973-10-06
1973,10,7,8.09,23.261,13.792,1.05168819426993,Indiana,1973-10-07
1973,10,8,9.6,23.691,16.345,0,Indiana,1973-10-08
1973,10,9,12.14,24.936,16.436,0,Indiana,1973-10-09
1973,10,10,14.46,26.312,16.367,0,Indiana,1973-10-10
1973,10,11,15.74,26.104,16.921,0,Indiana,1973-10-11
1973,10,12,4.6,21.905,18.326,3.33601236343384,Indiana,1973-10-12
1973,10,13,3.28,19.188,17.46,18.6090302769344,Indiana,1973-10-13
1973,10,14,15.83,21.458,8.579,0,Indiana,1973-10-14
1973,10,15,15.11,22.998,13.835,0,Indiana,1973-10-15
1973,10,16,16.4,16.784,8.357,0,Indiana,1973-10-16
1973,10,17,15.69,13.695,3.857,0,Indiana,1973-10-17
1973,10,18,14.68,15.031,9.593,0,Indiana,1973-10-18
1973,10,19,14.71,21.68,5.097,0,Indiana,1973-10-19
1973,10,20,11.08,19.213,8.125,0,Indiana,1973-10-20
1973,10,21,14.88,16.874,4.98,0,Indiana,1973-10-21
1973,10,22,14.7,19.009,4.517,0,Indiana,1973-10-22
1973,10,23,14.43,21.149,5.225,0,Indiana,1973-10-23
1973,10,24,14.08,23.105,10.655,0,Indiana,1973-10-24
1973,10,25,11.34,20.171,14.823,0,Indiana,1973-10-25
1973,10,26,13.55,17.978,7.809,0,Indiana,1973-10-26
1973,10,27,3.48,14.525,7.644,9.46037614897932,Indiana,1973-10-27
1973,10,28,11.54,12.656,5.25,0,Indiana,1973-10-28
1973,10,29,3.37,11.019,2.599,2.7723741291652,Indiana,1973-10-29
1973,10,30,4.09,12.238,8.847,2.27499902247885,Indiana,1973-10-30
1973,10,31,1.9,11.097,7.08,14.7824765635391,Indiana,1973-10-31
1973,11,1,9.2,11.414,5.203,0,Indiana,1973-11-01
1973,11,2,6.94,15.287,6.921,0,Indiana,1973-11-02
1973,11,3,12.23,10.116,2.939,0,Indiana,1973-11-03
1973,11,4,9.81,8.87,0.199,0,Indiana,1973-11-04
1973,11,5,12.82,6.263,0.019,0,Indiana,1973-11-05
1973,11,6,12.27,4.331,-4.545,0,Indiana,1973-11-06
1973,11,7,9.77,8.099,-2.354,0,Indiana,1973-11-07
1973,11,8,6,6.782,2.8,0,Indiana,1973-11-08
1973,11,9,10.3,2.283,-3.845,0,Indiana,1973-11-09
1973,11,10,11.44,2.787,-4.955,0,Indiana,1973-11-10
1973,11,11,10.78,7.851,-3.007,0,Indiana,1973-11-11
1973,11,12,6.7,13.314,4.993,0,Indiana,1973-11-12
1973,11,13,9.1,17.409,8.242,0,Indiana,1973-11-13
1973,11,14,3.45,17.693,10.856,0,Indiana,1973-11-14
1973,11,15,5.51,18.481,10.058,5.54846525187713,Indiana,1973-11-15
1973,11,16,9.48,7.495,2.841,0,Indiana,1973-11-16
1973,11,17,10.69,9.822,-0.662,0,Indiana,1973-11-17
1973,11,18,4.59,13.44,5.324,1.28479599942466,Indiana,1973-11-18
1973,11,19,7.85,12.439,6.121,0,Indiana,1973-11-19
1973,11,20,7.8,16.617,5.998,0,Indiana,1973-11-20
1973,11,21,4.14,16.638,9.428,14.6586835384319,Indiana,1973-11-21
1973,11,22,9.48,16.643,5.002,0,Indiana,1973-11-22
1973,11,23,9.09,14.555,6.609,0,Indiana,1973-11-23
1973,11,24,0.96,17.45,7.991,21.9191193579604,Indiana,1973-11-24
1973,11,25,3.65,14.87,5.382,18.6336696147009,Indiana,1973-11-25
1973,11,26,4.83,13.257,3.551,5.51331043243408,Indiana,1973-11-26
1973,11,27,5.24,14.628,9.585,1.37280523767913,Indiana,1973-11-27
1973,11,28,5.9,11.472,2.285,7.4964791535308,Indiana,1973-11-28
1973,11,29,9.78,6.455,-1.678,0,Indiana,1973-11-29
1973,11,30,8.85,12.441,3.872,0,Indiana,1973-11-30
1973,12,1,9.48,7.089,-1.123,0,Indiana,1973-12-01
1973,12,2,9.21,15.058,2.326,0,Indiana,1973-12-02
1973,12,3,7.14,15.635,8.664,0,Indiana,1973-12-03
1973,12,4,2.29,15.101,10.013,25.7466072477541,Indiana,1973-12-04
1973,12,5,2.58,12.731,0.989,1.58509349711267,Indiana,1973-12-05
1973,12,6,4.1,0.557,-2.574,0,Indiana,1973-12-06
1973,12,7,4.78,2.239,-2.631,0,Indiana,1973-12-07
1973,12,8,7.23,3.669,-1.032,0,Indiana,1973-12-08
1973,12,9,5,2.705,-3.858,0,Indiana,1973-12-09
1973,12,10,4.77,1.063,-6.148,0,Indiana,1973-12-10
1973,12,11,5.75,-1.662,-10.881,0,Indiana,1973-12-11
1973,12,12,8.41,6.246,-4.78,0,Indiana,1973-12-12
1973,12,13,1.56,7.858,1.05,11.5499556064265,Indiana,1973-12-13
1973,12,14,8.15,1.102,-4.25,0,Indiana,1973-12-14
1973,12,15,3.7,-1.374,-4.088,4.09887730984337,Indiana,1973-12-15
1973,12,16,8.11,-3.657,-8.282,0,Indiana,1973-12-16
1973,12,17,9.35,-6.035,-13.401,0,Indiana,1973-12-17
1973,12,18,3.74,-3.342,-11.563,0,Indiana,1973-12-18
1973,12,19,2.24,-2.803,-5.071,29.0518638066715,Indiana,1973-12-19
1973,12,20,8.33,-2.787,-7.211,13.4433686732223,Indiana,1973-12-20
1973,12,21,7.67,-7.951,-15.68,0,Indiana,1973-12-21
1973,12,22,7.95,-3.674,-20.973,0,Indiana,1973-12-22
1973,12,23,8.36,-2.69,-9.61,0,Indiana,1973-12-23
1973,12,24,4.18,3.731,-5.045,1.38676515592806,Indiana,1973-12-24
1973,12,25,2.92,7.211,3.521,7.78171234884439,Indiana,1973-12-25
1973,12,26,3.44,2.66,-7.918,13.2877664141802,Indiana,1973-12-26
1973,12,27,4.91,0.769,-0.842,7.51619040966034,Indiana,1973-12-27
1973,12,28,4.24,2.49,-4.558,0,Indiana,1973-12-28
1973,12,29,5.78,2.392,-6.246,1.28320162730233,Indiana,1973-12-29
1973,12,30,5.62,-6.057,-13.47,1.84981822957297,Indiana,1973-12-30
1973,12,31,8.22,-6.781,-11.409,6.48678839206696,Indiana,1973-12-31
1974,1,1,9.49,-9.2,-19.513,1.78776681423187,Indiana,1974-01-01
1974,1,2,7.73,-10.415,-22.094,0,Indiana,1974-01-02
1974,1,3,6.31,-6.627,-14.043,0,Indiana,1974-01-03
1974,1,4,10.25,-6.941,-21.821,0,Indiana,1974-01-04
1974,1,5,7.52,-7.815,-23.27,0,Indiana,1974-01-05
1974,1,6,6.55,-6.459,-16.606,0,Indiana,1974-01-06
1974,1,7,7.45,-8.014,-13.462,0,Indiana,1974-01-07
1974,1,8,6.64,-5.181,-24.069,2.09094285963829,Indiana,1974-01-08
1974,1,9,8.44,-1.497,-7.945,6.5968424081575,Indiana,1974-01-09
1974,1,10,3.77,-3.181,-6.521,7.87149667735321,Indiana,1974-01-10
1974,1,11,10.23,-3.36,-9.621,1.79280638690216,Indiana,1974-01-11
1974,1,12,11.25,-9.483,-21.719,0,Indiana,1974-01-12
1974,1,13,6.28,-5.371,-22.988,0,Indiana,1974-01-13
1974,1,14,10.16,-0.145,-7.268,0,Indiana,1974-01-14
1974,1,15,10.03,2.404,-3.002,0,Indiana,1974-01-15
1974,1,16,10.12,4.31,-1.665,0,Indiana,1974-01-16
1974,1,17,10.22,2.879,-4.27,0,Indiana,1974-01-17
1974,1,18,2.01,6.08,0.97,2.55482610407398,Indiana,1974-01-18
1974,1,19,3.75,4.938,0.986,5.97630739201804,Indiana,1974-01-19
1974,1,20,1.23,13.033,3.224,19.5013910530974,Indiana,1974-01-20
1974,1,21,4.01,11.89,1.749,10.8286052941367,Indiana,1974-01-21
1974,1,22,2.94,10.247,1.022,7.75429010390738,Indiana,1974-01-22
1974,1,23,6.63,10.079,-0.142,3.17770540704032,Indiana,1974-01-23
1974,1,24,11.08,7.266,-4.33,0,Indiana,1974-01-24
1974,1,25,11.22,9.43,-1.964,0,Indiana,1974-01-25
1974,1,26,2.89,12.236,-1.038,6.68408274646026,Indiana,1974-01-26
1974,1,27,5.47,13.435,4.007,9.33856727078819,Indiana,1974-01-27
1974,1,28,2.47,2.419,-1.755,7.64120717968808,Indiana,1974-01-28
1974,1,29,9.92,5.064,-2.29,0,Indiana,1974-01-29
1974,1,30,12.2,11.34,0.478,0,Indiana,1974-01-30
1974,1,31,11.83,8.332,1.032,0,Indiana,1974-01-31
1974,2,1,7.7,5.906,-4.114,0,Indiana,1974-02-01
1974,2,2,10.31,3.197,-1.937,0,Indiana,1974-02-02
1974,2,3,8.46,1.601,-2.5,0,Indiana,1974-02-03
1974,2,4,12.27,-2.148,-9.887,0,Indiana,1974-02-04
1974,2,5,8.12,3.11,-5.875,2.96560898601683,Indiana,1974-02-05
1974,2,6,2.7,1.548,-3.994,16.0699069498946,Indiana,1974-02-06
1974,2,7,9.99,-4.84,-10.051,0,Indiana,1974-02-07
1974,2,8,13.09,-5.592,-13.757,0,Indiana,1974-02-08
1974,2,9,12.85,-5.641,-15.061,0,Indiana,1974-02-09
1974,2,10,6.71,0.592,-16.673,1.18617483792605,Indiana,1974-02-10
1974,2,11,13.73,0.513,-13.153,0,Indiana,1974-02-11
1974,2,12,14.51,11.177,-1.382,0,Indiana,1974-02-12
1974,2,13,14.23,11.632,0.089,0,Indiana,1974-02-13
1974,2,14,8.43,1.422,-3.729,0,Indiana,1974-02-14
1974,2,15,14.8,2.478,-8.222,0,Indiana,1974-02-15
1974,2,16,14.61,8.328,-3.956,0,Indiana,1974-02-16
1974,2,17,15.17,7.8,-4.915,0,Indiana,1974-02-17
1974,2,18,7.71,11.007,0.287,0,Indiana,1974-02-18
1974,2,19,4.9,8.41,1.413,12.7059280871435,Indiana,1974-02-19
1974,2,20,13.99,7.959,-5.799,0,Indiana,1974-02-20
1974,2,21,9.66,11.907,0.046,8.65301554983944,Indiana,1974-02-21
